,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
230,"Lúc check out mình thấy mấy chị đang dọn phòng kiểu dạng căn hộ ở bên cạnh nên có sang ngó thử, nhà ai có trẻ nhỏ ở phòng đấy cực tiện luôn ý.",0,4,0,0,0,0
231,"Yamaha Sirius , xe mới và bốc Mình rất thích con xe này. Chạy tuyệt vời giá thuê 120.000 đồng/ngày. Xe chất lượng, chạy lên dốc kỳ co ko gặp bất cứ vấn đề gì",0,0,0,0,4,0
232,"Phòng hơi nhỏ , nhưng chủ yếu là tiếng ồn xung quanh quá nhiều .",0,1,0,0,0,0
233,"Lần đầu tiên được ghé đến Quy Nhơn, khách sạn có view rất đẹp, phòng sạch sẽ. các bạn nhân viên rất nhiệt tình, đặc biệt các bạn lễ tân luôn quan tâm và hỗ trợ cho gia đình mình nhận phòng sớm. Cảm ơn Fleur De Lys đã cho mình trải nghiệm tuyệt vời này <3",0,5,0,0,0,0
234,"Sau đó, anh ta chuyển tôi cho một người lái xe khác, vì anh ta tự xưng là quản lý. Người lái xe thứ hai này đã chuyển hành lý của tôi vào xe của anh 
ta (trông không giống xe Vinasun và không có đồng hồ đo). Người lái xe đầu tiên thông báo cho anh ta tiền để tính tiền cho tôi.",1,0,0,0,1,0
235,"Không hiểu vì sao quán này đc rate cao vậy luôn. Mình đến du lịch và tình cờ ghé vào, đến sớm quán chưa full mà phục vụ siêu chậm. Giá cả mắc so với mặt bằng chung ở Quy Nhơn - nếu không nói đây là bữa sáng phí mồm nhất mình ăn ở Bình Định! Giá ghi 35-50k/ phần, nhưng dọn ra là dọn chung vào 1 đĩa luôn và đồ siêu ít. Chưa kể, mình đi 4 người, gọi 3 phần (vì 1 ng không ăn được lòng) nên ngồi ăn ké bánh hỏi. Nhưng khi thanh toán vẫn bị tính 4 phần. Dọn chung vô 1 đĩa rồi phục vụ bảo bỏ 4 phần nên mình nhác cãi luôn. Nói chung ai du lịch thì tránh xa quán này dùm!",0,0,0,1,0,0
236,"Nhà hàng nấu khá ngon, vừa miệng người Việt, không quá chua tay như ở Thái Mình ăn món cua sốt khá ngon, cua chắc nhưng không được thấm sốt",0,0,4,4,0,0
237,"Vât dụng của giường k đc thay khi hết 1 chuyến quá hôi hám! Khi nói tiếp viên đổi thì tiếp viên nói k có đồ đổi đổi là đổi sao? Vật dụng mất vệ sinh có thể lây bệnh cho ng khác! Từ ng đi trước ! Trải nghiệm lần 1 sẽ k có lần sau!
",0,0,0,0,1,0
238,"Mình tìm thuê xe tự lái Quy Nhơn thì thấy địa chỉ này, thuê xe ở đây anh chủ rất nhiệt tình, xe mới sạch sẽ
",0,0,0,0,4,0
239,Phòng tầng thấp còn có muỗi,0,1,0,0,0,0
240,"Nhà Hàng ăn ngon và rất tốt, chất lượng, cảnh đẹp, nhân viên Truyền phục vụ rất chu đáo và nhiệt tình",5,0,5,5,0,0
241,"Quán này nước bt, không gian chỉ có 1 góc ở trên lầu là ok. Còn lại bt, đặc biệt không biết phải tại cách sắp xếp không gian của quán không, mà buổi tối đi rất ồn, không nói chuyện đc gì cả, toàn tiếng người là người y như quán Nice hồi xưa .",0,0,0,3,0,0
242,"Chất lượng sản phẩm tốt, nhiệt tình với khách hàng
",0,0,0,0,0,4
243,"Được bạn bè giới thiệu vô đây là ăn quán nầy vì nghe đồn rất nổi tiếng, nhưng mình thấy cũng chả đặc sắc lắm, chưa kể là khá thất vọng. Quán ăn trông cũng sạch sẽ, phục vụ thì chỉ lẳng lặng đem đồ ăn, chả nói năng gì hết trơn á. Bún thì lèo tèo, ít lắm, cũng có chả cá, giò, hành lá, lạc, giá...cơ bản giống bún cá của mình nhưng k có cá nha. Nước thì bị ngọt, không hợp vị lắm, chắc do mình không ăn hợp đồ ăn của cái eo đất nước. Đến vùng đất mới thì nên thử đồ mới, nên cũng không có gì là tiếc cả. Ăn cho biết, có kinh nghiệm cho lần đi sau.",0,0,0,2,0,0
244,Ồ. Mình đã vừa tìm được lại địa chỉ của công ty thuê xe tại quy nhơn này. Thiệt tình thì đã có dịp thuê xe tại đây. Phải nói là hết sức ưng ý. Xe thì mới mà giá lại hợp lý. Đội ngũ nhân viên rất nhiệt tình và hiếu khách. Phải nói là từ trước giờ mình đến quy nhơn du lịch thì hầu hết di chuyển bằng xe máy nên đã tìm kiếm hết các công ty thuê xe rồi. Giờ mới tìm được chổ ưng bụng nhất.,0,0,0,0,5,0
245,"Đôi lúc điều hòa hơi khó điều chỉnh, bố trí điều hòa trong phòng chưa làm mát được cả phòng nhanh chóng.",0,2,0,0,0,0
246,"Phòng chỉ có ánh đèn màu vàng tạo cảm giác lù mù, buồn chán vào buổi tối. Nếu ks trang bị thêm ánh sáng màu trắng nữa thì tuyệt vời. Ánh sáng màu trắng ở xứ biển nắng quanh năm như Nha Trang tạo cảm giác mát mẻ, vui vẻ, tươi sáng, lên tinh thần cho khách vào buổi tối.",0,4,0,0,0,0
247,"Không gian hoạt động giáo dục khoa học, sáng tạo cho thiếu nhi thật tuyệt vời! 😊💖👍
",5,0,0,0,0,0
248,"Đồ quá nhiều! toàn mẫu mới hàng mới mà giá quá rẻ, 1 chiếc maxi xịn sò chỉ có 100k còn được tặng kèm theo mũ rộng vành và túi xách. Dịch vụ tốt, thủ tục đơn giản nhanh gọn, được freeship tận khách sạn... Quá tuyệt vời!
",0,0,0,0,0,5
249,Không có miễn phí nước suối,0,3,0,0,0,3
250,Mr. Thông đã hỗ trợ tôi rất nhiều trong kỳ nghỉ vừa rồi. Tôi đã quên đồ và anh ấy đã trợ tôi lấy lại đồ của mình.,0,3,0,0,0,0
251,"Phòng sạch sẽ, tiện nghi. Nhân viên phục vụ tư vấn nhiệt tình. Đồ ăn sáng có nhiều món thay đổi theo ngày",0,4,0,0,0,0
252,"Trước đây mình rất thích phở 10 Lý Quốc Sư, nhưng tháng 7/2014 vừa rồi mình qua ăn hơi thất vọng.",0,0,0,2,0,0
253,"Nhân dịp cùng gđ du lịch Quy Nhơn, Bình Định, đặc biệt đến EO GIÓ đc người bạn giới thiệu nên ghé ăn thử. Mực tươi ngon, thức ăn chế biến ngon, lần đầu đc ăn món “Ram đẻn” cả nhà ai cũng thích. Chủ quán thân thiện, giá cả hợp lý.",0,0,0,5,0,0
254,"Đi xem phim Cua lại vợ bầu, suất chiếu cuối 23:20 nhưng có một chút lỗi kĩ thuật. Tuy nhiên anh bán vé rất ân cần, chu đáo giải quyết vấn đề. Rạp oke về mặt hình ảnh, âm thanh, ghế ngồi thoải mái.
Điểm trừ là về mặt vệ sinh. Không biết có phải vì là suất cuối, mà nước, bắp của suất chiếu trước không ai dọn dẹp cả, vẫn còn y nguyên. Đề nghị ban quản lý nên khắc phục và chuyên nghiệp hơn.",4,0,0,0,0,0
255,"Quán không gian được, âm thanh cần cải thiện hơn nữa. Nội thất trang trí cần thú vị hơn. Nhìn chung quán khá tốt
",0,0,3,3,0,0
256,"Quán cũng khá bình thường, nếu bảo mình cho điểm thì mình chỉ cho điểm được thôi. Vì mình ăn thấy không có gì đặc biệt. Cả bò lẫn mì cay. Được một cái là nồi mì rất nhiều và đầy. Mỗi người ăn một thố là đảm bảo ăn không nổi cái gì nữa là no mất rồi. Mình thấy bò né ít quá,có vài miếng còn trứng thì chiếm chủ đạo rồi. Còn mì cay thì lèo tèo một ít hải sản với nấm kim châm. Nước chấm khá là nhạt, chung quy chỉ là được thôi chứ không ngon.",0,0,0,3,0,0
257,"Không gian rộng rãi, nhiều dịch vụ giải trí phù hợp với gia đình, đội ngũ nhân viên bán vé hơn chậm ko linh hoạt lắm
",4,0,0,0,0,0
258,"Nhà xe lừa rạt, đặt xe giờng phòng 450k tới nơi đi xe giường nằm phải trả 400k mà không được thông báo trước",0,0,0,0,1,0
259,"Phòng ốc sạch sẽ dọn mỗi ngày, mình book nhầm ngày mà còn vào cuối tuần, xong k có vé về lại ở thêm 1 đêm nữa vậy mà bên khách sạn vẫn vui vẻ deal với mình",0,5,0,0,0,0
260,"Thức ăn thật tuyệt vời và có một cái nhìn trong nhà bếp, nó không có mùi vị và bia lạnh mà không bình thường ở Việt Nam? Nó cũng có bia trên vòi. Một trong những chủ sở hữu có tên Docker không thể thân thiện hơn khi chăm sóc nhóm 8 chúng tôi không thể làm đủ cho chúng tôi. Docker đã cho chúng tôi một cái nhìn sâu sắc về cuộc sống Việt Nam và đề xuất một số khu vực tuyệt vời để tham quan - những bãi biển và làng quê xinh đẹp và một nơi được gọi là cuộc sống là một bãi biển. Thanh tra lại một vài lần vì chúng tôi rất thích nó.",0,0,0,5,5,0
261,"Nhà xe như cc, đặt vé giường buồng limousine mà xếp mình lên xe giường nằm, xong nói ko đi thì thôi ở lại
",0,0,0,0,2,0
262,Có dịp ghé qua Quy Nhơn nên mình ghé ăn. Bánh xèo tôm nhảy là đặc sản Bình Định nên không thể bỏ qua được. Quán này chưa bước vào đã thấy sang trọng mặc dù giá đồ ăn thì chỉ 15-20k một món. Nhìn quán không khác gì một nhà hàng hạng sang. Nghe giá rẻ vậy chứ chỉ có một cái bánh xèo nhỏ miền trung với tầm 8 con tôm nhỏ thôi. Ngoài ra còn có bán thêm bánh căn nữa mà khác hẳn so với Ninh Thuận. Món này ăn với bánh tráng và rau trong khi hồi ở phan thiết hay ninh thuận thì ăn khác,0,0,0,4,0,0
263,Món ăn rất ngon và vừa miệng. 2 anh chị phục vụ (chị Huyền và anh Quân) rất dễ thương với nhiệt tình luôn! Gia đình sẽ quay lại nhà hàng!!,5,0,5,5,0,0
264,"Khách sạn có khuôn viên rộng rãi và kiến trúc ấn tượng. Các dịch vụ của khách sạn đều đạt chuẩn 5 sao. Nhân viên nhanh nhẹn, thân thiện. Đồ ăn phong phú với nhiều mảng ẩm thực các nước, kỹ thuật chế biến cao.
",0,5,0,5,0,0
265,Nhân viên của ks 2 em Lễ Tân tuyệt vời. Em Phát rất nhiệt tình khi phục vụ và làm hài lòng khách. Kim xin cảm ơn và sẽ quay lại giới thiệu khách hàng đến nghỉ tại ks khi công tác. ,0,4,0,0,0,0
266,"Xe mới leng keng, mình nhìn công tơ.mét chỉ mới 59km, tính ra mình dc đi mở hàng xe này, chị chủ nhiệt tình thân thiện, hướng dẫn đủ các địa điểm ăn uống và vui chơi theo lịch trình rất khoa học
",0,0,0,0,4,0
267,Lần đầu tiên thuê xe ở Huyền Anh này xe bên bạn này rất mới giá cả lại hợp lý có dịp sẽ ghé bạn lại lần nữa vote cho các bạn 5 sao,0,0,0,0,5,0
268,"Nếu bạn thích bánh canh mà ăn bánh canh chả cá không hoài cũng ngán thì bạn có thể thử bánh canh cua O Huệ tại 30 Trường Chinh. Bánh canh ở đây có 2 loại là bánh canh mì và bánh canh gạo. Quán này hồi năm 1, năm 2 mình ăn thấy rất ngon, còn giờ thì đỡ rồi. Theo cảm nhận của mình thì cua khá ngon và nhiều, nước ngọt và trong, chả cá thì cũng bình thường. Một tô có nhiều cua và chả cá như vậy giá 17k là hợp lý. Vị trí quán dễ tìm, ngay bùng binh có ti vi đi vô 50m là thấy, nhân viên quán phục vụ nhanh, vô ngồi chưa đầy 1 phút là có ăn rồi.",0,0,0,5,0,0
269,"Chúng tôi đã có một vài bánh pizza cho bữa tối và họ rất ngon. Rất gần với cách pizza sẽ hương vị ở Ý! Chúng tôi thực sự muốn ăn ở đó một đêm thứ hai nhưng chúng tôi đã phải để lại quy nhon. Các nhân viên rất đáng yêu và thân thiện, tôi chắc chắn sẽ khuyên bạn nên ăn ở đây.",0,0,0,5,0,0
270,Chuyên bún song thằn đặc sản vùng đất an thái bình định,0,0,0,5,0,0
271,"Chỗ nghỉ sạch sẽ, phòng ốc rộng rãi. Đồ ăn sáng khá hợp khẩu vị miền nam. Ngoài ra mình thường gọi thêm đồ ăn lên phòng, đồ ăn phục vụ tại phòng tạm được.",0,4,0,4,0,0
272,"Lần đầu mình ra thành phố nha trang để hưởng tuẩn trăng mật đặt được ngay khách sạn sạch sẽ, nhân viên dễ thương, dọn phòng rất có tâm, lần sau vợ chồng mình sẽ quay lại đây!",0,5,5,0,0,0
273,Phòng có tủ lạnh nhưng ra khỏi phòng thì điện tự tắt nên cũng vô dụng.,0,1,0,0,0,0
274,"Thấy tiệm này mở cũng khá lâu rồi mà bây giờ mới có dịp đến thử Quán nhỏ nhỏ xinh xinh , không được deco gì nhiều cho lắm . Không gian mát mẻ Chị chủ và nhân viên phục vụ nhiệt tình , hiếu khách và rất dễ chịu Menu có đa dạng các loại đồ ăn vặt tha hồ cho khách lựa chọn Các loại đồ ăn được bày trong tủ lạnh có kèm theo giá cho mỗi loại , nhìn rất sạch sẽ Giá cả quá rẻ so với các quán khác Đồ ăn khá ngon , hấp dẫn",0,0,0,5,0,0
275,Hồ bơi nên được dọn dẹp thay nước mỗi ngày.,1,0,0,0,0,0
276,"Nhân viên trên xe nhiệt tình, tận tâm. Chu đáo, nhân viên chuẩn bị cho mỗi khách hộp sữa",0,0,0,0,5,0
277,"1. Khu vực mát mẻ, chuồng trại sạch sẽ, chỉ có ngang qua chuồng dê hơi có mùi >.< 2. Chưa đa dạng các loại thú lắm 3. Nếu có thời gian thì bên trong có trò bắt cá bằng tay, hồ thiên nga đạp vịt + cho cá ăn, khu vui chơi thiếu nhi 4. Chim, chim công đi ra đường gặp khách không sợ luôn, rất dạn dĩ nè, 5. Giá vé + vé xe điện thì hơi cao, đi có bé nhỏ nên không ở được lâu nên 45’ là xem hết rồi 6. Nếu có thêm thuỷ cung thì sẽ đa dạng hơn",4,0,0,0,0,0
278,Chỗ nghỉ ok nhưng ace không nên ăn ở quán ngay đối diện đó. Hơi đắt và đồ ăn cũng không ngon,0,4,0,2,0,0
279,"Chúng tôi chờ đợi một giờ để đi trong chuyến đi này, xe buýt nước cung cấp ac bên trong, vì vậy nó rất thoải mái trong ngày nóng.",0,0,0,0,4,0
280,"Ôi mẹ ơi quán này view dễ thương cực luôn, phối tông màu quá là đẹp lên hình ảo lắm. Quán nhìn nhỏ v thôi nhưng có nhiều view khác nhau cho mình sống ảo. Menu nước của quán có nhiều sự lựa chọn, mình thích trà sữa ở đây có lớp máng sữa ở trên ngon tuyệt thơm thơm béo béo <3. Giá cả thì cũng khá bình thường giao động từ 15k-25k nhé, à nhớ gọi thêm thạch nhé ngon lắm đấy. Quán cũng mới mở thôi nhưng khá là thu hút khách giới trẻ của Quy Nhơn về chất lượng, view quán và cách phục vụ của nhân viên ở đây <3 <3",0,0,0,5,0,0
281,"Người lái xe của chúng tôi đã đợi chúng tôi với một tấm biển khi chúng tôi đến. Chiếc xe thoải mái và chúng tôi đã đến khách sạn của mình 
mà không xảy ra sự cố. Thật là một cảm giác tuyệt vời khi mọi thứ đã được lên kế hoạch trước để đưa chúng tôi từ sân bay về khách sạn. Tôi muốn giới thiệu dịch vụ này cho gia đình và bạn bè.",0,0,0,0,5,0
282,"Đến Quy Nhơn bạn không thể bỏ lỡ một địa điểm vừa thưởng thức cà phê nước uống vừa ngắm toàn cảnh biển thành phố, đó là Surf Bar.
 Quán này có view đẹp, không gian rộng rãi, chụp ảnh tuyệt vời!",5,0,5,5,0,0
