,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
264,"Big C Quy Nhơn là siêu thị bán đủ các mặt hàng nhu yếu phẩm, thực phẩm kể cả đóng hộp và tươi sống, may mặc, gia dụng với giá rẻ hơn những siêu thị khác ở Quy Nhơn. Thái độ và phong cách phục vụ của nhân viên siêu thị rất nhiệt tình, lịch sự, lễ phép và mang tính chuyên nghiệp",0,0,0,0,0,5
265,Có  ship  hàng hóa  thì  nhớ  thứ  ngày  đi nói  đợi  4 tiếng  là  có  hàng về  cho anh chị  mà  chờ  hoài  ko có  đành phải lên chở  về  mất  uy tín quá,0,0,0,0,0,2
266,"Cũng đẹp, ko rộng lắm, đi và ngắm trong vòng 1 tiếng là hết. Lối đi có phủ mành che nên cũng mát mẻ, nhiều WC và chỗ bán kem nước. Thú cũng ko nhiều lắm, có để đồ ăn để khách cho thú ăn miễn phí. Các bạn nhỏ vô đây chắc thích. Nhân viên nhiệt tình và thân thiện trả lời hướng dẫn khách.",4,0,0,0,0,0
267,"Kỳ Co là một địa điểm tham quan nỏi tiếng đối với khách du lịch, có rất nhiều loại hình vui chơi giải trí ở đây, cảnh quan đẹp, phù hợp chụp hình sống ảo.",5,0,0,0,0,0
268,"Mình vào chỗ này lúc hơn 11h ngày 1/2/2020. Vào thì nhân viên cứ nhìn mình với bồ mình xong cười với nhau, kiểu khinh thường khách. Mình gọi món lẩu bò tơ với dĩa cơm chiên hải sản, ly trà nóng atiso. Món nào cũng dở + rất ít, lèo tèo vài miếng thịt, giá thì cao.",0,0,1,1,0,0
269,"Là một nơi để mọi người chọn giải trí, nghỉ ngơi tuyệt vời. Khám phá được nhiều cái hay trong khu bảo tàng",5,0,0,0,0,0
270,Điểm cố hữu của các sân bay địa phương là khó khăn trong việc làm vé và thực hiện chuyến bay.,0,0,0,0,3,0
271,"Mình ghé quán vào tối thứ 6 trong chuyến đi Quy Nhiwn lần này. Quán nằm trên bờ biển và gửi xe phía bên đường, xe máy 3k 1 chiếc. Không gian rất rộng và thoáng mát vì ở ngay trên bãi biển mà, ngồi uống 1 ly bia nghe sóng biển rì rào nhạc bắt tay chill phết. Quán trên trí đẹp, nhiều gốc sống ảo, nhiều bàn ghế, quán đông nhưng nhân viên rất nhanh nhẹn và nhiệt tình. Menu đa dạng giá bình dân. Điểm trừ là quán để cho người bán hàng rong vào làm phiền khách vì người bán khá nhây, cứ mời hoài dù nói là không mua",0,0,4,4,0,0
272,Phòng và hồ bơi với tầm nhìn tuyệt vời để ngắm bình minh,0,4,0,0,0,0
273,Quá bình dân giá rẻ . Ăn chơi chơi gia đình rất được . Mỗi người 1 khẩu vị ăn theo cá nhân của mình quán ăn ngon nhân viên phục vụ rất chi là dễ thương chỉ cho mình địa chỉ ăn ngon đi kì co sao sao rất thân thiện . Nhà mình ăn 15 phần ốc 2con tôm hùm full gạch h nói tới vẫn còn thèm . 5 phàn hàu nướng phô mai trẻ em nhà mình nghiện nhất là món phô mai ở quán này . Cháo hải sản ngon lắm nha các bạn full hàu luôn . Tổng thiện hại chưa tới 1tr dậy là mọi người biết độ ngon rẻ ở quy nhơn rồi nha . Năm sau sẽ dắt gia đình ra quy nhơn sẽ ghé tiếp,0,0,5,5,0,0
274,"Vào cổng đã tốn vé 100.000, vào khu vực ngâm chân thu thêm 100.000 mà chỗ ngồi thì dơ bẩn, nước thì ít mà không nóng, bồn để rêu nước vẩn đục ngâm chân mà bị ghẻ lở tại sao thu tiền mà phục vụ như thế?",1,0,0,0,0,0
275,"phòng sạch sẽ, ks tiện nghi, gần biển.",0,4,0,0,0,0
276,"nhà hàng món ăn đa dạng, rất hợp khẩu vị, giá cả hợp lí và không gian thoáng mát rất ưng ý, nhân viên phục vụ thân thiện dễ thương, có dịp sẽ ủng hộ nhà hàng tiếp 👍🏾👍🏾👍🏾",0,0,5,0,0,0
277,"Xem thật tuyệt vời. Nhân viên đã vô ích. Anh ấy khó mà phát hiện ra rằng những bức ảnh trên thực đơn trông to hơn rất nhiều so với thực tế. Đã đặt hàng nhiều loại nguồn điện nhỏ ngay cả đối với loại ""lớn"". Ra đĩa bên nhỏ. Chúng tôi hỏi liệu chúng tôi có cần đặt hàng bên có nguồn điện hay không thì họ nói không và chúng tôi được thông báo là có nguồn điện đi kèm với rau. Nó đi kèm với một lát bánh nướng tròn. Cũng gọi một thực đơn lập sẵn có kích thước bằng một món khai vị bình thường. Tất cả thức ăn đều có vị ngon nhưng kích thước tổng thể và giá cả của các bữa ăn chính không xứng đáng. Một người khác trong nhóm của chúng tôi đã gọi món khai vị chả giò lớn hơn cả ổ chính của chúng tôi. Nơi tốt để đi ngắm cảnh trên sân thượng và uống một ly bia, nếu không thì đừng bận tâm.",0,0,2,2,0,0
278,"Nơi tâm linh, rất đẹp và độc đáo, các bạn nên khám phá vào lúc sáng sớm cảm giác rất tuyệt vời. Lưu ý khách tham quan ý thức xíu việc dọn rác mình đem tới",5,0,0,0,0,0
279,"toast matcha:kem trà xah ngon, bánh ngon, thích nhất cái cục gì xanh xanh á 😂.",0,0,0,5,0,0
280,"Quán đặt tại vị trí lý tưởng, vừa nhâm nhi ly cafe vừa ngắm biển, quán không quá đông đúc ồn ào, mọi người nên đến đây vào lúc chiều tà, 
để đón ánh hoàng hôn. Mình đã đến Quy Nhơn 2 lần và lần nào cũng ghé nơi đây đầu tiên, giá cả menu nước rất phải chăng!!",0,0,5,5,0,0
281,"nhân viên có tâm, thấy bịch rau sà lách của khách có lá bị héo thì lấy ra rồi mới cân. Rất tốt, tiếp tục phát huy.
",0,0,0,0,0,4
282,"Từ sân bay về đến khu resort FLC khoảng 32km, có dịch vụ đưa đón ở sân bay nên cũng tiện cho khách, khi đến cồng vào có bảo vệ kiểm tra, xác nhận khách ở trong khu FLC mới cho vào, cả một khu biệt lập nhìn khá đẹp mắt bằng kiến trúc nhìn xa giống như chiếc thuyền. ",0,4,0,0,4,0
283,Hôm nay mình và cơ quan đi team building ở đây. Không gian phù hợp. Nhân viên từ khi mình đặt chỗ khá không thân thiện. Tuy nhiên giá cả ok và không chém khách lắm. Cảm giác như kiểu không cần khách ấy.,2,0,0,0,0,0
284,Người Quy Nhơn rất thân thiện TRỪ nhân viên Surf Bar. Tôi đến sử dụng dịch vụ trả tiền chứ không phải xin. Còn hút cả thuốc lá ngay cạnh bàn khách hàng có trẻ nhỏ. Nhắc nhở còn thái độ.,0,0,1,0,0,0
285,"Ấn tượng đầu tiên là cách trang trí tỉ mỉ trong từng đường nét í. Mình chưa thấy quán nào ở Quy Nhơn ấn tượng như vậy. Bắt đầu nói về đồ uống nhé. Mình gọi capuccino, chưa uống nhưng nhìn cách trình này chuyên nghiệp là ưng rồi. Bọt rất mịn, cafe thơm và không có mùi cháy khét, thích nhất là nước đường để riêng để khách tự bỏ vào cafe. Nhiều qán làm cafe quá ngọt, mình ko thích ngọt😁. Gà cay phô mai ở đây mềm, vị rất vừa. Hồng trà sủi bọt cực ngon. Phục vụ cực kỳ thân thiện. Đã đến 2 lần. Túm lại là sẽ đến và đến nhìu lần.",0,0,5,5,0,0
286,"Nơi cho thuê xe đạp tuyệt vời với những chiếc xe đạp tốt, gần sân bay, mọi người rất thân thiện và hữu ích. Sẽ thuê lại ở đây. Cảm ơn 😊
",0,0,0,0,4,0
287,"Mua được nhiều vải vóc tốt, giá rẻ. Người buôn bán rất nhiệt tình, thân thiện. Dễ tìm chỗ đỗ ô tô ở mặt đường Bạch Đằng",0,0,0,0,0,5
288,"Thực phẩm đắt tiền, và không có nhiều sự lựa chọn. Mặc dù vậy, các cửa hàng mua sắm không rẻ, có thể so sánh với giá chúng tôi biết từ trên tàu.",0,0,0,0,0,2
289,"Gia đình mình có trẻ con nên ở phòng đôi k có bồn tắm, nhưng khách sạn linh động cho mình phòng đôi có bồn tắm trẻ con tắm thoải mái.Nhân viên lễ tân nhiệt tình, lễ phép. VỊ TRÍ thuận tiện, đi bộ 2p là đến vincom, 3p là ra đến biển, khá gần đường chính.",0,5,0,0,0,0
290,"Hàng hoá nhiều ngập mặt, cái gì cũng có nhưng sắp xếp hơi lộn xộn, không gian khá rộng, giá các mặt hàng thường rẻ hơn mấy hệ thống siêu thị khác một chút. Đồ khuyến mãi cũng nhiều.",0,0,0,0,0,3
291,"Hải sản tươi sống ngon vừa miệng 5 người ăn hết 3tr 😄. Đặc biệt mình rất thích món cơm chiên cá mặn ở đây . Chỉ ăn uống thôi còn view biển thì k có đâu nhé ,Nhưng mát mẻ !",0,0,4,5,0,0
292,"Surf Bar rất nổi tiếng tại Quy Nhơn, hỏi ai cũng biết. Quán decor đẹp, có nhiều góc ngồi, tạo cảm giác thoải mái khi ngồi dọc bờ biển buổi tối. Nước uống đa dạng, giá không quá mắc. Quán đóng cửa lúc 11:00 nhưng vẫn để bàn ghế cho khách ngồi đến sáng. Nhân viên phục vụ nhiệt tình dễ thương, pha lộn nước sẵn sàng đổi lại. Đây là nơi bạn phải ghé để cảm nhận đêm biển tại Quy Nhơn nhé.",0,0,5,5,0,0
293,"Giá cao hơn các chợ khác thì phải, theo mình nghĩ thì chất lượng như nhau",0,0,0,0,0,3
294,"Mọi thứ ở đây đều tuyệt vời, đắc địa ở cátcò2 dẹp nhất cát bà, đồ ăn ngon, phụ siêu nhiệt tình, phòng rất riêng tư, đầy đủ tiện nghi, có thể mua thêm đồ mag về để tủ lạnh mà k nhất thiết ăn đồ của resort, phòng decor kiểu hoà vào thiên nhiên, rất hợp vs các đôi hoặc nêý đi gđinh hoặc nhóm đông có thể thuê phòng lớn cho family",0,4,0,0,0,0
295,"Có lần mình về và ghé quán nhưng trời ơi không còn chổ nào để ngồi, buồn 5' ... đang chuẩn bị bỏ đi thì cô chủ vội chạy ra mời mình vào và thế là có được chỗ ngồi VIP luôn ... điều không ngờ là quán khá đông nhưng mình không phải đợi lâu, đồ ăn thì ok, không có gì phải chê ... cuối cùng mình ""chốt hạ"" với 1 ly kem Misu yêu thích. Nhìn chung mỗi lần về thấy quán mỗi khác, đậm chất quê hương. Cảm ơn cô chủ quán nhìu ..nhìu.. :)",0,0,4,4,0,0
296,"Phòng sạch sẽ, cơ sở vật chất tốt.",0,4,0,0,0,0
297,Xe báo chạy 18h tối nhưng cuối cùng tới 18h30 mới xuất phát. Và theo lịch thì 5h sáng hôm sau thì tận 5h30 người trong đoàn báo lại vẫn còn cách Quy Nhơn 40km - sự việc khiên cho đoàn chúng tôi xém bị trễ công việc.,0,0,0,0,2,0
298,Siêu thị Big c... Bán đủ đồ.. Người làm việc.. Đuổi hết là vừa.. Mất lịch sự.. Làm việc không tận tình.. Khách hàng là.. Rác.. Sẽ không bao giờ trở lại...,0,0,0,0,0,1
299,"Điểm trừ duy nhất là cách tính thời gian thuê theo ngày nên hơi thiệt cho những người nhận xe từ trưa hoặc đầu chiều, trong thời điểm thấp điểm nếu tính theo 24h thì hoàn hảo hơn (hỗ trợ tối đa người dùng). Tuy nhiên cũng không ảnh hưởng nhiều",0,0,0,0,3,0
300,"Ngoài ra có phục vụ bánh ít lá gai & bánh hồng, 3,000₫/chiếc ăn chơi chơi cũng ngon.",0,0,0,3,0,0
301,Tài xế nhiệt tình . Hẹn lúc nào cũng tới đợi trước 10 phút,0,0,0,0,5,0
302,"Khá tiếc vì 1 khách sạn mang tiêu chuẩn 4 sao nhưng khách hàng phải tự xách hành lý từ tầng hầm lên khách sạn, sau đó tự xách hành lý lên phòng. Phòng mình ở máy lạnh bị hỏng, mùa hè Nha Trang rất nóng, khách sạn không có hướng giải quyết và củng không thể đổi phòng khác cho gia đình mình, 2 đêm lưu trú tại đây mình hoàn toàn ở trong căn phòng bị hư máy lạnh và không nhận được bất kì lời xin lỗi nào từ phía nhân viên tại đây. Nhân viên lễ tân rất kém, thái độ phục vụ khách hàng không hề chuyên nghiệp, lời nói rất không tôn trọng khách hàng (Chỉ trừ nhân viên lễ tân ca đêm) !! Minibar sơ xài, chỉ có trà cà phê và suối, toilet bốc mùi hôi mình phải nhờ nhân viên HK đốt tinh dầu cho bớt mùi và nền toilet có các mảng bám rất bẩn. Đây là 1 trong những khách sạn có đội ngũ lễ tân phục vụ tệ nhất mình từng trải nghiệm ! Mong các bạn cải thiện.",0,1,0,0,0,0
303,"Thu ngân ko thân thiện, lời nói và sắc mặt lúc nào cũng khó chịu
",0,0,0,0,0,2
304,"Minh den quan nay lan dau cam giac Không gian thoáng ,ấm cúng, sạch sẽ , phục vụ nhiệt tình thưc ăn ở đây khá ngon. Giá cả cug rất la ok. Se quay lai nhiu lần ở đây nữa",0,0,4,4,0,0
305,"Đi trúng mùa dịch nên giá phòng rất rẻ, phòng sạch sẽ tiện nghi. Khách sạn rất đẹp. Anh chủ rất là nhiệt tình và vui vẻ.",0,5,0,0,0,0
306,"Dịch vụ tốt, ít người, mát, lịch sự. Do là thành phố quy mô nhỏ nên các phòng chiếu cũng nhỏ hơn CGV các thành phố lớn. Nhưng vắng người cũng giúp bạn trải nghiệm phim tốt hơn, nhất là những phim bom tấn.",4,0,0,0,0,0
307,"Chắc chắn là dịch vụ !! Tôi muốn cảm ơn lễ tân, Ms Phat và Mr Phan, vì sự hiếu khách tuyệt vời. Họ thực sự thân thiện và hữu ích trong thời gian ngắn của chúng tôi ở đây. Họ nói tiếng Anh và rất chuyên nghiệp. Khi thanh toán, họ đề nghị liên hệ với dịch vụ vận tải của chúng tôi để kiểm tra xem họ có đến nơi hay không. Vị trí cũng tuyệt vời, thuận tiện và có thể đi bộ đến nhiều nơi. Phòng chúng tôi đặt có bồn tắm, sạch sẽ và gọn gàng. Chúng tôi thuê một chiếc xe máy và họ có một bãi đậu xe mini ở tầng hầm. Anh Hà bảo vệ cũng rất tốt bụng và giúp chúng tôi di chuyển chiếc xe đạp của mình. Nhìn chung, đó là một kỳ nghỉ tuyệt vời và đáng đồng tiền! Đây là điểm dừng chân đầu tiên của chúng tôi tại Việt Nam và chúng tôi rất yêu thích nó. Xin cảm ơn khách sạn V rất nhiều!",0,5,0,0,0,0
308,"Tôi đi xe buýt nước như một chuyến đi khứ hồi chỉ để ở trên sông và ngắm nhìn thành phố một cách dễ dàng.
 Đó là một hành trình buổi chiều yên tĩnh. Tôi nghi ngờ rằng khi các công nhân đang đi làm và trở về nhà thì đây sẽ là một trải nghiệm khác, nhưng như một sự kiện yên tĩnh sau bữa ăn trưa, tôi đã rất vui mừng vì tầm nhìn và chi phí thấp.",4,0,0,0,4,0
309,"Quán đông lắm, gọi món phải đợi hơi lâu, ko biết phải tại mình đi trễ ko, nhưng mà nghe nói ở đây giờ nào cũng đông cũng phải ngồi đợi một lúc hết.",0,0,2,0,0,0
310,"Nhà hàng toát lên vẻ đẹp mộc mạc của châu Âu, đặc biệt là trong những tháng lạnh hơn. Thức ăn được lấy cảm hứng từ Pháp với sự biến tấu địa phương của Việt Nam. Nhưng việc lạm dụng bột ngọt trong bữa ăn khiến chúng tôi rất đau đầu và cho rằng chúng tôi sẽ không bao giờ đặt chân đến nhà hàng này nữa. Đồ ăn và dịch vụ ở Duong tốt hơn rất nhiều.",0,0,2,2,0,0
