,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
1581,Đến giữa trưa nắng nóng nên ko thấy gì hấp dẫn ngoài mấy cục đá tròn tròn ! Không nên đến đây,2,0,0,0,0,0
1582,"Tiện nghi không tốt như đánh giá, ở tận 2 đêm nước suối lại tính tiền khách, két sắt ko cho khách sử dụng, view biển chỉ được 1 góc nhìn hẹp... Thất vọng",0,1,0,0,0,0
1583,"Vừa qua, tôi có chọn khách sạn này đặt phòng và có một số nhận xét như sau:khách sạn này đã cũ, nhà vệ sinh không sạch sẽ, cửa kính bị hở nên ồn, nhân viên thì tôi không tiếp xúc nhiều, view nhìn cũng đẹp.",0,2,0,0,0,0
1584,"Mình hỏi hàng mà nhân viên thái độ, khách hỏi không trả lời, rõ ràng mình hỏi trước Nâng lại lấy cho những người khác trước",0,0,0,0,0,1
1585,"Bạn nên đi buổi sáng sớm ánh sáng tốt chụp hình đẹp hơn. Hoặc đi ngắm bình minh, ngắm hoàng hôn đều ok. Rất nhiều cặp đôi đến đây chụp hình cưới ạ. Gửi xe ở cổng rồi lội bộ xuống một đoạn. Có cổng trời là địa điểm check in cũng khá nổi tiếng. Từ mũi nhìn ra Hòn Bà rất gần, có thể thấy cả con đường đá nổi giữa biển dẫn ra hòn. Ở đây cũng có quán nước nhưng mình thấy không có khách nhiều.",4,0,0,0,0,0
1586,"Hôm nay mình đến mưa quá chừng nhưng mình được nguyên dàn zai đẹp phục vụ tận tình, bạn thì dắt xe, bạn thì che dù cho mình vào để khỏi ướt, muốn rụng tim luôn. Bạn hot boy thì tư vấn nhiệt tình nước uống, mà mình thấy ở mặt bằng đẹp thế này mà giá cả thì quá rẻ, trà sữa chỉ tầm 22k một ly chà bá mà hương vị rất ngọt ngào, béo béo, thơm ngon. Mình đã đi hết những quán trà sữa nổi tiếng ở Quy Nhơn rồi nhưng hương vị mình cần thì giờ đến ở đây mình mới tìm ra.",0,0,5,5,0,0
1587,"Khách sạn tốt, sạch sẽ, nệm rất êm. Nhân viên nhiệt tình, phòng được dọn sạch sẽ",0,5,0,0,0,0
1588,"Lễ tân va nhân viên thiếu thân thiện khách từ lúc vào và ra trả phòng không nhận đc câu chào hỏi và cảm ơn, nv dọn phòng không thay bàn trải kem đáng răng, hai ngày ko không có nước lọc... quá tồi",0,2,0,0,0,0
1589,"Giao xe nhanh, nhân viên nhiệt tình. Lần sau đến Quy Nhơn mình sẽ liên hệ để thuê xe tiếp, ưng ý lắm",0,0,0,0,5,0
1590,"Điểm mua sắm lâu đời ở Quy Nhơn và các huyện thị lân cận. Đầy đủ và bình ổn giá. Vào dịp tết rất nhộn nhịp, nằm ngay trung tâm dễ tìm, có bus đi ngang.
",0,0,0,0,0,4
1591,Không gian hơi hẹp nhưng đồ ăn bao ngon. Mình đi 2 người gọi 4 món mà ăn k nổi luôn :))))),0,0,0,4,0,0
1592,Vì ảnh hưởng của dịch nên khách sạn nên nhân viên dọn phòng không đủ,0,2,0,0,0,0
1593,"vị trí tốt, nhân viên tốt, phòng tốt",0,5,0,0,0,0
1594,"Quán sạch sẽ, đẹp . Đồ ăn đa dạng và vị hợp với người việt nam. Giá cả cũng ok so với các quán khác ở quận 1.",0,0,0,4,0,0
1595,"phòng rộng rãi, có view đẹp, phòng tắm sạch sẽ, nhân viên nhanh nhạy, thân thiện
",0,4,0,0,0,0
1596,"Việc đưa đón của chúng tôi từ sân bay tại Thành phố Hồ Chí Minh đến khách sạn thành phố của chúng tôi được tổ chức rất tốt. 
Tôi đã đặt và thanh toán cho nó trực tuyến một vài ngày trước khi đến. Khi đến nơi, người lái xe được nhìn thấy rõ ràng với một tấm bảng có tên tôi, điều này làm cho toàn bộ quá trình trở nên đơn giản. 30 phút sau chúng tôi đến khách sạn.",0,0,0,0,4,0
1597,"Anh xã đi công tác tại Quy Nhơn, 2 vợ chồng di chuyển bằng taxi tốn nhiều chi phí quá nên mình mới tìm chổ thuê xe máy đi cho tiện lại tiết kiệm. May mắn tìm được chổ này 27a hoàng hoa thám quy nhơn, mình gọi điện mang xe đến tận nơi, thủ tục đơn giản không rườm rà như mấy chổ khác, bạn chủ nhiệt tình vui vẻ chỉ cho 2 vợ chông mình mấy quán hải sản ngon với chổ bán đặc sản giá sỉ mua về làm quà",0,0,0,0,4,0
1598,"Gần như có tất cả các đặc sản của Bình Định. Mình thích nhất là rượu Bàu Đá. Uống rất mạnh mà nhanh tỉnh
",0,0,0,0,0,5
1599,"Thị trường có tất cả các loại quần áo bạn cần và với một phần nhỏ của giá, chỉ khi bạn chuẩn bị mặc cả có thể khá thú vị!",0,0,0,0,0,3
1600,"Sân bay Quy Nhơn tọa lạc tại xã Cát Tân, huyện Phù Cát, tỉnh Bình Định. Sân bay Quy Nhơn cách trung tâm thành phố khoảng 30km về hướng Đông Bắc.
Sân bay này nhỏ và số lượng chuyến bay đi/đến ít. Nhưng phục vục rất tốt. Phía ngoài có chỗ đỗ xe, taxi phục vụ 24/24",0,0,0,0,4,0
1601,"Cảm ơn dịch vụ cho thuê xe máy quy nhơn đã giúp vợ chồng mình có chuyến du lịch thật tuyệt vời. Xe đời mới xịn xò lắm, hồi giờ chưa từng thuê xe chổ nào xịn như vậy",0,0,0,0,5,0
1602,"Nhà hàng ăn 1 lần tởn luôn, giá thì trên trời, đồ ăn thì làm cho mèo ăn, có 1 chút xíu chút xiu, như cái món tôm hấp trái dừa 120.000đ / phần nhá, có 5 em tôm bé chút xíu, đặt 3 phần tưởng sao có 15 con tôm mini cho cả đoàn, làm mình mất mặt với cả đoàn , bò kho sả ớt đem ra cái chum bé xíu xiu, ko bik cho con j` ăn mà nhỏ dữ vậy, chỉ được cái xác nhà đẹp để chụp hình, còn nhà hàng bán đồ ăn thì đầu bếp ăn hết rồi, trả tiền bill lên tới cả chục triệu mà cả đoàn phải đi ăn thêm vì ăn nữa cũng chỉ tốn tiền mà đồ ăn thì ít xỉn, sai lầm khi vào đây ăn uống và thư giãn. ",0,0,1,1,0,0
1603,"Thoạt đầu bước vào quán rất ư là đẹp, rộng rãi, thoáng mát. Nhóm mình gọi 1 combo hải sản (349k) trong đó gồm 1 set hải sản nướng, kimchi, lẩu, sụn cá sấu nướng, 1 lẩu tomyum... Và gọi thêm 1 phần thịt thăn bò nướng (129k) + 1 phần sườn cây (125k). Kèm theo 2 pepsi, 1 7up và 1 rose chanh dây đá xay ÔI phải nói là ăn no bể bụngggg , đồ ăn khá ngon mà giá lại khá mềm (tổng bill chỉ 676k) Quan trọng nhất là anh chị nhân viên ở đây rất rất là OK, rất nhiệt tình và vui vẻ. Đặc biệt là chị nhân viên kia (do không đeo bảng tên nên không biết tên) mình rất ưng ý ❤️ phục vụ nhiệt tình lắm luônn",0,0,0,4,0,0
1604,"Cảnh đẹp, chưa khai thác được nhiều, không có nhiều dịch vụ để tham gia trải nghiệm",3,0,0,0,0,0
1605,Nhìn các công trình giả tạo ở Bà Nà hiện nay mình thật sự tiếc cho vẻ đẹp Bà Nà hoang sơ khi xưa! Khu du lịch dần mất chất ,2,0,0,0,0,0
1606,"Ăn mấy ngày rồi mà quên, giờ mới nhớ. Quán này ăn ngon, chuyên nghiệp, thức ăn tươi tất nhiên kèm theo giá cả k rẻ nhé, vì rẻ thì k thể tươi ngon được. Ngoài bánh xèo phần bột dày quá, còn lại các món khác ngon có phần nhỉnh hơn tokyo deli ở sg luôn. Rất hài lòng.",0,0,0,4,0,0
1607,Tôi nhận thấy diện tích của resort này hơi nhỏ do vậy mà có lẽ phòng cũng không được rộng lắm. Nhưng bù lại thì dịch vụ ở đây rất tốt.,0,4,0,0,0,0
1608,Bãi đá đẹp như những quả trứng cổ có rêu xanh. Mình đi lúc đang đóng của bảo trì nên phải nhờ chú bảo vệ dẫn vào. Hi vọng mau mau sửa chữa xog để du khách có những tấm hình đẹp,3,0,0,0,0,0
1609,"Ngày cuối ở QN tìm trên foody thấy điểm tốt nên quyết định ăn sáng rồi ghé quán Marina này, quán khá đông dù mình đã đi hơi trưa rồi, không gian thoáng mát, nhân viên dễ thương cực, khách đông mà vẫn nhiệt tình, sẽ quay lại đây lần nữa nếu có dịp đến QN",0,0,5,0,0,0
1610,"có ghé quán này nhieu lần roi, quán nhỏ , hơi khó tìm tí , năm đường nguyễn trân , quán co bán nhiều loại đồ uống, nhưng đặc biệt vẫn là trái cây tô , mình hay ngồi 2 cái bàn ở ngoài , vì quán nhỏ nên không thích ngồi tron nhà ngột ngạt , giá cả thì hợp túi tiền, noi chung la ổn",0,0,3,0,0,0
1611,"Vé vào cổng 50k/người, giữ xe 5k. Đây là nơi tái hiện lại các công trình kiến trúc, phong cảnh Quy Nhơn. Mới vào cổng là 3 chú khỉ ""Không nghe, không thấy, không biết"", mà sau khi về tìm hiểu mới biết ý nghĩa của nó. Cảnh cũng không đặc biệt lắm. Nhưng khi mình lên phía trên đường hầm thì ôi thôi là đẹp. Thánh nào chịu săn ảnh thì thử nhé!",5,0,0,0,0,0
1612,"Đúng như cái tên 1990 á, vừa bước vào quán là cứ như lạc vào không gian từ năm 1990. Mình đi từ chiều và ngồi đến tận tối, vào buổi tối quán thắp đèn lung linh rất đẹp. Lúc sáng thì nhìn qusn cũng thoáng nhưng cũng giống những quán cà phê thường khác. À tối lúc mình ngồi còncó cả giao lưu ca nhạc nữa. Những bài hát rất nhẹ nhàng nghe cực kì thoải mái luôn. Đặc biệt rất là thích sân khấu nha, gồm các cửa củ đầy màu sắc ghép lại với nhau rất sáng tạo mà cực kì bắt mắt",0,0,5,0,0,0
1613,"Giá tốt,  lịch sự, nhanh nhẹ nhàng, chất lượng. Hàng hoá phong phú",0,0,0,0,0,4
1614,"Là người từ xa tới du lịch, đến với công viên để tham quan gặp sự cố nhưng cách giải quyết của công viên làm mình không chấp nhận được nên kết quả đánh giá này là cho dịch vụ khách hàng. ",1,0,0,0,0,0
1615,"Milkfoam ở gongcha là nổi tiếng đó giờ, có người khen người chê mà cá nhân mình rất thích milkfosm ở đây béo béo ngọt ngọt nhưng vừa nói chung là toẹt vời.",0,0,0,5,0,0
1616,"Ăn tạm đc, bò tương đối mềm nhưng ướp khá là nhạt.",0,0,0,3,0,0
1617,"Mình mới mua 10 cây tré tổng cộng 280k, 2 đòn nem mỗi đòn nữa kg 75k, 2 đòn là 150k. Tổng số tiền mình thanh toán là 430k
Mình đưa 500k, nhân viên thối lại cho mình 70k, mình nói thôi lấy thêm nữa kg nem nữa đc ko để khỏi cần thối, vậy mà cô nhân viên ko chịu bắt mình phải trả thêm 5k nữa ko thì lấy tiền lại.
Thật ra 5k đối với mình ko là gì cả nhưng cái cách bán hàng của nv rất khó chịu,mong chủ cơ sở chấn chỉnh lại cách làm việc tốt hơn",0,0,0,0,0,2
1618,"Kỳ nghỉ ở Quy Nhơn quá tuyệt vời khi lựa chọn Fleur De Ly là nơi nghỉ dưỡng. Nhân viên dễ thương, nhiệt tình, đặc biệt các bạn lễ tân. Hỗ trợ gia đình mình rất chu đáo. Khách sạn view hướng biển đẹp, vị trí thuận lợi khi di chuyển đến địa điểm du lịch. Cảm ơn khách sạn đã làm trọn vẹn cho kỳ nghỉ gia đình.",0,5,0,0,0,0
1619,Điểm cộng hoàn hảo cho đất Đà Thành.Buổi đêm lên đây chụp cảnh thành phố lên đèn thì không gì tuyệt hơn. Nên chú ý đường lên xuống vì khá hẹp.Vì vắng người nên tốt nhất đi theo nhóm cho an toàn.,4,0,0,0,0,0
1620,"Một trải nghiệm thú vị tại đây, được về với thiên nhiên, sông suối, núi rừng trùng điệp, làn nước trong vắt, thấy cá bơi lội, đằm mình dưới dòng nước mát. Nhặt những viên sỏi lấp lánh thật thú vị.",4,0,0,0,0,0
1621,"Anh chủ nhiệt tình, giá xe rẻ dù mình đi dịp lễ 30.4 nhưng không bị chặt chém tăng giá. Xe chạy êm nữa, cái mũ thì teen hết sức",0,0,0,0,5,0
1622,"Mình có gọi đồ ăn lên phòng. Sau đó nhờ nhân viên vệ sinh phòng nhưng thái độ khó chịu, cứ lơ lơ. Khách sạn nên xem lại",0,2,0,0,0,0
1623,"Cơm gà ở đây rất ngon, suất đầy đặn, gọi thêm 1 bát canh chua chả cá thác lác thì chuẩn ko cần chỉnh. 1 đĩa cơm gà xối mỡ 45k là no căng. Cơm nấu trộn nghệ, đẹp mắt và ngon miệng. Có dịp đến Quy Nhơn nhất định sẽ quay lại. Điểm trừ duy nhất là đợi hơi lâu.",0,0,0,4,0,0
1624,"Tôi ở Lâm Đồng mà ghiền bánh hồng đặc sản Tam Quan mà shop bán khá đắt nên hiếm khi mua được, nhưng nghiện từ nhỏ nên khi có dịp ghé mua 😗",0,0,0,0,0,3
1625,"Cơm gà, cơm món ở đây ăn đều ổn, gia vị rất vừa miệng, ngoài ra cơm tôm kho cũng ngon. Mỗi tội đến vào buổi trưa thì rất đông nên phải đợi tầm 30p mới có đồ ăn, buổi tối thì pvu nhanh hơn. Mình thích 1 điểm nữa là khi đi 2 người thì quán tự cân nhắc làm cơm món vừa đủ cho 2 người luôn chứ ko cần phải nhắc, ko lo bị chặt chém, ko như nhưng quán khác món ăn chỉ làm theo 1 cỡ dù ít hay nhiều ng ăn.",0,0,0,4,0,0
1626,"Ra hồ Xuân Hương với chợ chắc tầm 5-8 phút, check in tự động nhanh chóng, hỗ trợ zalo nhiệt tình",0,5,0,0,0,0
1627,"Đồ uống ngon, chủ quán đẹp trai còn bà chủ thì nói để gần, tuy quán hơi nhỏ nhưng không gian quán thì rất đẹp chỉ cần bố trí thêm một vài món đồ nữa là được quán sẻ lung linh hơn",0,0,0,4,0,0
1628,"Phòng hơi nhỏ , nhưng chủ yếu là tiếng ồn xung quanh quá nhiều .",0,2,0,0,0,0
1629,"Kỳ rồi thấy quán này đẹp xuất sắc quá nên lần này cũng bon chen đi lần nữa với đứa bạn, gọi 1 ly cà phê đen nóng và 1 ly cappucino để uống, vị cà phê ở đây khá là chất lượng nhe, không gian ở đây cũng rộng rãi và thoáng mát nhe, view cũng đẹp lắm, có tận 2 tầng lầu lận ấy, có khu ban công để ngồi bên ngoài được nhe nhìn đẹp cực kỳ luôn nhe, giá cả có phần hơi cao nhưng cũng khá xứng đáng, phục vụ chu đáo và thân thiện lắm nhe",0,0,5,5,0,0
1630,"Vị trí tuyệt vời, Buffet bình thường chưa sứng tầm với khách sạn bốn sao, tệ nhất là thảm trải sàn rất hôi.",0,3,0,0,0,0
1631,"Mình mua đúng 1 lần ko quay lại lần 2. Giá mắc ở quy nhơn ko nói. Vấn đề là nhân viên ko nói rõ với mình quán bán trân châu nào, làm mình về thắc mắc với admin là sao ko phải loại trân châu truyền thống. Đã vậy admin còn mỉa mai mình kêu mình đáng lẽ phải đi hỏi quán đó là trân châu gì. Ủa vậy sinh ra vị trí thu ngân order hay bạn nhân viên đứng trực tiếp đưa nước uống cho khách để làm gì. Sao quán ko biết tự động giới thiệu cho khách để khách khỏi nhầm lẫn. Hoặc có khi khách hàng đúng nhưng cách gọi thạch của quán và của khách khác nhau thì sao??? Nước uống tạm ổn ngoại trừ cách chăm sóc khách hàng của quán quá tệ. Còn lại ko gian quán được, chỗ ngồi chờ rộng rãi, nhân viên khá dễ thương và chú bảo vệ hiền. Vậy thôi!!!",0,0,1,0,0,0
